29
29
29
29
27
29
31
31
32
32
33
31
29
29
28
27
29
30
26
32
33
32
32
32
33
32
32
32
26
32
33
33
34
33
34
35
35
35
35
33
32
31
31
29
28
28
28
27
28
31
30
29
29
28
29
29
28
31
32
33
33
34
31
30
33
35
35
35
33
32
37
35
37
37
36
38
36
39
40
40
41
38
36
36
35
34
33
33
32
30
33
33
34
34
34
34
32
35
36
35
33
32
32
31
31
31
30
31
31
30
30
30
30
30
23
30
30
33
34
33
33
35
34
34
36
35
35
35
32
34
33
33
34
36
35
34
36
33
36
35
35
36
34
35
35
35
35
33
35
34
35
35
36
36
35
36
35
37
36
37
37
35
37
38
37
35
34
35
36
37
37
36
37
35
38
35
37
34
37
36
37
35
37
35
35
33
36
38
36
39
35
37
40
36
35
34
32
33
33
33
33
26
34
34
33
33
36
34
37
34
35
35
34
34
37
33
33
25
33
32
32
36
37
37
36
38
36
37
37
36
38
39
37
38
39
35
36
35
40
37
34
33
32
32
33
33
33
33
31
31
29
30
29
31
31
28
31
30
30
32
29
32
31
31
33
31
31
33
30
32
33
30
34
30
32
32
31
33
29
33
31
33
33
32
35
30
34
31
34
33
35
31
33
33
30
33
34
33
33
32
27
33
33
33
33
3
3
3
3
3
3
3
3
3
3
3
